image_path,text
dataset/images\chaquetas (006).png,Buso tipo casual tela fleece algodón delantera y posterior de color blanco con hombreras celeste y dos rayas negras mangas blancas con las hombreras puños dobles color blanco bolsillo tipo cangurera blanco cuello militar blanco con cierre color negro logo  mediano en el pecho izquierdo y derecho
dataset/images\chaquetas (007).png,Chompa tipo deportiva tela impermiable delantera y posterior de color negro con hombrera blanca y rosada mangas negras con las hombreras rosada y blanca puños  color negro dos bolsillos en los costados color rosado cierre con tapa cierre de color negro cuello camisa blanco con  negro logo pequeño en el pecho izquierdo
dataset/images\chaquetas (008).png,Chompa tipo deportiva tela impermeable sublimada delantera y posterior de color morado con azul sublimados de rayas mangas sublimadas puños sublimados dos bolsillos con cierre negro en los costados cierre de color celeste cuello militar sin capucha logo pequeño en el pecho izquierdo
dataset/images\chaquetas (009).png,Chompa tipo casual tela fleece algodón con forro ovejero delantera y posterior negro mangas negras puños dobles negros dos bolsillos a los costados color negro cierre color negro cuello con capucha negro y cordones sin ningún logo
dataset/images\chaquetas (010).png,Buso tipo casual tela fleece algodón delantera y posterior color blanco con hombreras verde oscuro mangas color verde oscuro puños dobles verde oscuro sin bolsillos sin cierre cuello con capucha logo grande en el centro del pecho
dataset/images\chaquetas (011).png,Buso tipo casual tela fleece algodón delantera y posterior blancas mangas blancas puños dobles blancos sin bolsillos sin cierre cuello con capucha y cordones blancos logo grande en el centro del pecho
dataset/images\chaquetas (012).png,Chompa tipo deportiva tela fleece algodón delantera y posterior color blanco con una raya horizontal en el pecho mangas color blanco con tres rayas negraspuños blancos dos bolsillos blancos en los costados cierre negro cuello militar sin capucha logo pequeño en el pecho izquierdo y derecho
dataset/images\chaquetas (013).png,Chompa tipo deportiva tela impermeable delantera y posterior color negro arriba y rojo debajo mangas rojas con hombreras negras puños dobles negros dos bolsillos en los costados color blanco cierre blanco  cuello con capucha negra y cordones blancos logo pequeño en el pecho izquierdo
dataset/images\chaquetas (014).png,Chompa tipo deportiva tela fleece algodón delantera y posterior color celeste y celeste oscuro debajo mangas color celeste puños celestes dos bolsillos en los costados color celeste cierre negro cuello con capucha color celeste logo pequeño en el pecho izquierdo
dataset/images\chaquetas (015).png,Chompa tipo casual tela impermeable con relleno delantera y posterior con hombreras blanca y debajo negro mangas blanco y negro puños negros dos bolsillos en los costados con cierre color blanco cierre blancocuello con capucha blanca y cordones negros logo pequeño en el pecho izquierdo
dataset/images\chaquetas (016).png,Buso tipo casual tela fleece algodón delantera y posterior color blanco mangas color blanco puños color blanco sin bolsillos sin cierre cuello redondo sin capucha logo mediano en el pecho derecho
dataset/images\chaquetas (017).png,Chompa tipo casual tela impermeable con relleno delantera y posterior color blanco gris y negro dividido en tres de arriba hacia debajo mangas blancas gris y negro puños negros dos bolsillos a los costados color negro cierre color blanco cuello con capucha color blanco logo pequeño en el pecho izquierdo
dataset/images\chaquetas (018).png,Buso tipo casual tela fleece algodón delantera y posterior color azul marino con hombreras celestes mangas azul marino y hombreras celeste puños azul marino bolsillo canguro azul marino sin cierre cuello con capucha color blanco y cordones logo grande en el centro del pecho
dataset/images\chaquetas (019).png,Chompa tipo deportiva tela fleece algodón delantera y posterior color gris con hombreras color negro y verde mangas color gris con hombreras negras puños color gris dos bolsillos en los costados color gris cierre color negro cuello sin capucha negro logo en el pecho izquierdo y derecho
dataset/images\chaquetas (020).png,Chompa tipo deportiva tela impermeable sublimada delantera y posterior sublimadas color azul marino con forma de rayas en las hombreras mangas sublimadas puños color azul marino dos bolsillos en los costados color azul marino cierre de color azul marino cuello con capucha color azul marino logo pequeño en el pecho izquierdo
dataset/images\chaquetas (021).png,Chompa tipo deportiva tela fleece algodón delantera y posterior color celeste en la hombreras rata negra mangas celestes puños color celeste dos bolsillos en los costados color negro cierre negro cuello con capucha color celeste logo pequeño en el pecho izquierdo
dataset/images\chaquetas (022).png,Chompa tipo casual tela impermeable sublimada delantera y posterior color azul marino hombreras sublimadas con puntos amarillos blancos y azules mangas sublimadas puños color azul marino dos bolsillos en los costados con cierre color azul cierre color azul cuello sin capucha logo mediano en el pecho izquierdo
dataset/images\chaquetas (023).png,Chompa tipo casual tela impermeable con relleno delantera y posterior color verde oscuro los hombros y debajo verde claro mangas verde oscuro puños verde oscuro dos bolsillos en los costados con cierre color azul cierre color azul marino cuello con capucha verde logo pequeño en el pecho izquierdo
dataset/images\chaquetas (024).png,Chompa tipo casual tela fleece algodón delantera y posterior color mostaza con hombreras negra y roja horizontal mangas con las hombreras y color mostaza puños dobles color mostaza dos bolsillos color mostaza cierre color mostaza cuello con capucha color mostaza con cordones logo pequeño en el pecho izquierdo
dataset/images\chaquetas (025).png,Buso tipo casual tela fleece algodón delantera y posterior color negro mangas color negro puños negros sin bolsillossin cierre cuello con capucha y cordones negros logo grande en el centro del pecho
dataset/images\chaquetas (026).png,Chompa tipo casual tela fleece algodón delantera y posterior color blanco con hombreras azul oscuro y claro mangas con hombreras y color blanco puños color azul oscuro dos bolsillos en los costados color blanco cierre color azul oscuro cuello sin capucha logo pequeño en el pecho izquierdo y derecho
dataset/images\chaquetas (027).png,Buso tipo casual tela fleece algodón delantera y posterior color grismangas color gris puños color gris bolsillo canguro gris sin cierre cuello con capucha gris y cordones negros logo grande en el centro del pecho
dataset/images\chaquetas (028).png,Chompa tipo deportiva tela impermeable delantera y posterior de hombro a pecho color azul marino y la cintura color celeste con partes grises mangas color gris puños color grisdos bolsillos en los costados color celeste cierre color azul marino cuello con capucha color azul marino y cordones celeste sin ningún logo
dataset/images\chaquetas (029).png,Chompa tipo casual tela fleece algodón delantera y posterior sublimadas de color gris con degradado negro hacia debajo mangas con sublimadas puños color negro dos bolsillos en los costados color negro con cierre cierre color negro cuello militar sin capucha color gris logo pequeño en el pecho izquierdo
dataset/images\chaquetas (030).png,Chompa tipo casual tela fleece algodón delantera y posterior color rojo con hombreras horizontales color negro y gris mangas color rojo puños color rojo bolsillo canguro con cierre color rojo cuello con capucha color rojo con cordones negros logo pequeño en el pecho izquierdo
dataset/images\chaquetas (031).png,Chompa tipo casual tela impermeable sublimada delantera y posterior hombreras verde claro y el resto sublimado de color blanco con varias rayas negras mangas sublimadas puños color negro dos bolsillos en los costados con cierre negro cierre negro cuello con capucha color verde claro y cordón negro sin ningún logo
dataset/images\chaquetas (032).png,Buso tipo casual tela fleece algodón delantera y posterior color verde oscuro mangas color verde oscuro puños color verde oscuro sin bolsillos sin cierre cuello redondo color verde oscuro logo grande en el centro del pecho
dataset/images\chaquetas (033).png,Chompa tipo deportiva tela fleece algodón delantera y posterior color blanco mangas sublimadas blancas con rayas de sonido color azul marino puños dobles color blanco dos bolsillos en los costados color blanco cierre blanco cuello redondo sin capucha
dataset/images\chaquetas (034).png,Chompa tipo casual tela impermeable sublimada delantera y posterior color negro mangas color negro puños negros dos bolsillos en los costados con cierre color negro cierre negrocuello militar con capucha negra y cordones logo grande en el centro del pecho
